1,-11.6822148930584,6.33288209288301,-13.297109246949901,7.6907719154207195,-10.8898905208867,-2.79236003834138,-12.5617825809497,7.287122209911339,-7.57032240879292,-12.835737682533901,5.80470785195987,-12.15623949431,1.18498466280471,-10.4686770874209,-0.41674319706657,-10.999792348619001,-22.608868190586602,-9.498745921046769,2.10273540686125,-1.00931993766307,2.1334562839478703,-1.27150896701449,-0.0353038871622371,0.615053695038953,0.34902376826545395,-0.428922796793546,-0.694935387398427,-0.818970428930229,2.110948089149724,-0.510097628026645
0,-0.9020602586569899,1.6393822441641497,0.823388294791245,1.16410191509899,0.17878527697165103,-0.30262367280732205,0.285542376249093,0.619769105610376,-1.2201543982889398,-1.04201506908648,1.8280775771286801,-0.168634972474987,-1.3397826285023602,-0.579808438735317,1.1223458850602799,0.120892091761821,1.6513151439479097,1.05365428428304,0.4263841580937511,-0.0911191582883889,0.11205053651479499,0.189803105238744,-0.30437945836344105,0.0681485168576618,0.326714401252794,-0.141031524094828,-0.0164751707110965,0.0387723833474072,-0.2934395304967512,-0.0252470071311928
1,-12.8357595817777,6.574615429435459,-12.7884624825347,8.7862568391843,-10.7231209172666,-2.8135358564199304,-14.248846531089098,7.9605208222795705,-7.71875064933864,-13.0740681657723,5.975130666884231,-12.375374654316001,1.47220511856229,-11.4706925061593,0.9931432536869079,-10.973804618150599,-21.047629901984998,-7.990783284420821,3.33103902941017,-0.617296150458597,2.67949007049737,-0.0473351062766089,-0.836982346024597,0.625349328179101,0.125864937720446,0.17762361223876302,-0.817680255865793,-0.521029795905738,0.21407112415286803,-0.5099566489267966
1,-2.87717642607719,4.569648564725441,-9.553068767116839,4.44107935434428,-3.6539613865240894,-1.8779808525988702,-3.5143534876061,1.5476079597064998,-2.5033039699085498,-7.575634379939361,7.00213577397937,-9.95919399367656,2.12207206066581,-8.88487177224851,-1.64485747819635,-7.18992618738758,-10.445105031627302,-3.2719075376306,1.4822774347261798,0.10561511018654499,1.2728963438968501,1.30026844858483,-0.00395013351868523,-0.36084777781176997,-0.5975259975449421,-0.390901228489311,0.592196918920005,-0.24101015285038102,4.540487668553064,0.21064627169022193
1,-3.81821371829341,2.5513376778311803,-4.75915831591909,1.6369669587865299,-1.16790008391088,-1.67841338780471,-3.1447324720857597,1.24510555037845,-1.69254135414833,-4.759931373850129,3.6422569393988105,-4.165202322571,0.703069875094878,-7.62431631397779,-1.49801239964762,-4.0799923299884595,-6.71717654755023,-1.8875496491175499,1.35674828969143,0.164453445972909,0.8376854400796221,0.761712127064149,-0.41769426592024295,-0.469712471536136,-0.225934235750846,0.586415248500604,-0.348107405939032,0.0877768724326224,-0.15789841402920424,0.7793442122205383
1,-1.0606762841975699,2.60857946990866,-2.9716790025807103,4.3600893523484805,3.7388530434642595,-2.72839507263672,1.9876163546629098,-0.35734470741616897,-2.75753451251209,-2.33593332652232,2.1115168670610402,-2.59194964968951,-1.9505893546741,-7.31157981735935,0.0777527657738322,2.2906078319899397,6.509271650184339,2.5699714262864597,-3.28615008214787,-0.0890615369649179,-0.0631678773494982,-0.207385284031508,-0.183260817119722,-0.10367937340309599,0.8961783533643181,0.40738687202839097,-0.130918311231478,0.19217738213749497,-0.29791099000908267,-0.6480456772283509
0,1.96295306581538,-0.46058962572812995,-0.0476567393094617,0.238499783293425,-0.45404069327978,0.546168017705451,-1.1018724545731202,0.18161947569908604,2.34679232578989,-0.24480062536424696,1.44228587966445,-1.37622365992962,2.38550188633225,1.15905404881846,-0.652772699747472,0.9624123671275391,-0.36950038730612,0.9099903978531751,-0.0502277229823373,-0.116990900178808,-0.0901193138395968,0.0834870812008348,0.287605796604265,0.26003695609189204,-0.557579803806846,0.41444505437057505,-0.0459852747848006,-0.0494981803086729,-0.08453853140501644,0.1502484756634829
0,1.56172080966206,-1.1697532983488301,-1.01591304717889,-0.017250567331499,0.0194143958202179,1.31737536996476,-0.5394971525621389,0.519427607449713,1.32083294305254,-0.26208165250475,0.610823180801109,0.58239154181947,-1.55051047010484,0.500935052073277,0.274266279573085,-0.5593200311932989,0.20987340236885801,-1.1226550536076698,-0.21924893082355001,-0.0592615664530153,-0.23612905505815499,-0.848413367695833,0.31606218553112897,-1.70517585225339,-0.7640750300061651,-0.312849119241312,0.00551991115069225,-0.0421208344547267,2.0607839027457557,0.6385295879885807
1,-5.90492080575337,4.43991138307409,-8.63180221299529,7.78868440738042,-4.98957980058454,-1.20014396478769,-7.674059940175401,4.12576101681016,-5.31577802250603,-4.89115620289902,4.2204185935238705,-6.40830067684822,1.3280032673936102,-5.853545070898,-0.928337066900246,-7.085798176428731,-12.62385610867,-4.745223837980769,2.79789150183086,-0.505607961764415,1.77502979034156,1.2664411523993602,-0.19940958884066898,0.0149600028407991,-1.90822653976519e-05,0.544209892335915,-1.16756581297999,-1.20635432583345,0.328512541046601,0.4562201153678967
0,1.9117075521899798,-1.41431065517488,-0.619224323632188,-0.606059581109749,-1.3421407140656298,-0.7140712660465609,-0.7898430439858359,-0.0691704614920567,0.36433193565105604,0.623053410346006,-1.1161294299639701,-1.0131781219688398,-1.31423845114828,-0.203580133300253,-0.242259803164173,0.9598557701633179,0.4989673774558929,-1.7270778308881798,0.8370873190349158,0.10265181626780301,-0.15234909320436602,-0.699545855323389,0.33267712660457,-0.15224034823919502,-0.580185591494829,-0.573609476871501,-0.0206176982698197,-0.025816098350135,1.5712988192552224,0.48844558794158766
